prescribing_cost,date,prescribing_items,prescribing_quantity,organisation_code,organisation_name,year,month,cost_per_item
10361.3,2024-10-01,3101,109212,W2U3Z,NHS NORTH WEST LONDON,2024,10,3.341277007416962
2327.45,2024-10-01,622,27943,X2C4Y,NHS KIRKLEES,2024,10,3.7418810289389066
2064.81,2024-11-01,577,22910,00L,NHS NORTHUMBERLAND,2024,11,3.578526863084922
488.06,2024-11-01,134,5877,00N,NHS SOUTH TYNESIDE,2024,11,3.642238805970149
1126.27,2024-11-01,355,12213,00P,NHS SUNDERLAND,2024,11,3.172591549295775
613.46,2024-11-01,200,6804,00Q,NHS BLACKBURN WITH DARWEN,2024,11,3.0673000000000004
794.08,2024-11-01,274,8010,00R,NHS BLACKPOOL,2024,11,2.898102189781022
1018.08,2024-11-01,290,12042,00T,NHS BOLTON,2024,11,3.5106206896551724
723.87,2024-11-01,193,9646,00V,NHS BURY,2024,11,3.750621761658031
699.98,2024-11-01,209,7759,00X,NHS CHORLEY AND SOUTH RIBBLE,2024,11,3.3491866028708133
1046.18,2024-11-01,285,14001,00Y,NHS OLDHAM,2024,11,3.67080701754386
1424.09,2024-11-01,450,15527,01A,NHS EAST LANCASHIRE,2024,11,3.1646444444444444
957.14,2024-11-01,246,11470,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2024,11,3.890813008130081
1029.18,2024-11-01,296,12516,01E,NHS GREATER PRESTON,2024,11,3.4769594594594597
555.31,2024-11-01,167,6136,01F,NHS HALTON,2024,11,3.325209580838323
1412.01,2024-11-01,331,21367,01G,NHS SALFORD,2024,11,4.265891238670695
1792.63,2024-11-01,574,18612,01H,NHS NORTH CUMBRIA,2024,11,3.123048780487805
513.69,2024-11-01,185,4698,01J,NHS KNOWSLEY,2024,11,2.776702702702703
2098.83,2024-11-01,623,23071,01K,NHS MORECAMBE BAY,2024,11,3.368908507223114
538.31,2024-11-01,178,6243,01T,NHS SOUTH SEFTON,2024,11,3.024213483146067
807.37,2024-11-01,217,10638,01V,NHS SOUTHPORT AND FORMBY,2024,11,3.7205990783410137
1367.87,2024-11-01,388,16671,01W,NHS STOCKPORT,2024,11,3.5254381443298968
689.21,2024-11-01,224,7576,01X,NHS ST HELENS,2024,11,3.0768303571428572
558.65,2024-11-01,147,7008,01Y,NHS TAMESIDE AND GLOSSOP,2024,11,3.800340136054422
1161.53,2024-11-01,311,14855,02A,NHS TRAFFORD,2024,11,3.734823151125402
846.41,2024-11-01,257,8190,02E,NHS WARRINGTON,2024,11,3.2934241245136184
413.5,2024-11-01,140,4321,02G,NHS WEST LANCASHIRE,2024,11,2.9535714285714287
1557.87,2024-11-01,447,17831,02H,NHS WIGAN BOROUGH,2024,11,3.485167785234899
1066.44,2024-11-01,354,10399,02M,NHS FYLDE AND WYRE,2024,11,3.0125423728813563
1266.07,2024-11-01,380,13212,02P,NHS BARNSLEY,2024,11,3.331763157894737
596.21,2024-11-01,179,5280,02Q,NHS BASSETLAW,2024,11,3.330782122905028
877.33,2024-11-01,272,9307,02T,NHS CALDERDALE,2024,11,3.2254779411764707
1291.32,2024-11-01,362,13311,02X,NHS DONCASTER,2024,11,3.567182320441989
1086.6,2024-11-01,347,10885,02Y,NHS EAST RIDING OF YORKSHIRE,2024,11,3.1314121037463973
813.1,2024-11-01,262,8339,03F,NHS HULL,2024,11,3.103435114503817
991.85,2024-11-01,294,11429,03H,NHS NORTH EAST LINCOLNSHIRE,2024,11,3.373639455782313
948.4,2024-11-01,292,9399,03K,NHS NORTH LINCOLNSHIRE,2024,11,3.2479452054794518
1807.42,2024-11-01,496,20064,03L,NHS ROTHERHAM,2024,11,3.643991935483871
3930.88,2024-11-01,1144,42067,03N,NHS SHEFFIELD,2024,11,3.4360839160839163
439.64,2024-11-01,137,4639,03Q,NHS VALE OF YORK,2024,11,3.2090510948905107
2189.16,2024-11-01,634,23986,03R,NHS WAKEFIELD,2024,11,3.4529337539432174
3332.64,2024-11-01,920,37537,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2024,11,3.6224347826086953
2987.72,2024-11-01,827,36661,04C,NHS LEICESTER CITY,2024,11,3.612720677146312
4091.12,2024-11-01,1197,44609,04V,NHS WEST LEICESTERSHIRE,2024,11,3.4178111946532996
767.93,2024-11-01,241,7813,04Y,NHS CANNOCK CHASE,2024,11,3.1864315352697092
1426.17,2024-11-01,440,14493,05D,NHS EAST STAFFORDSHIRE,2024,11,3.2412954545454546
1463.71,2024-11-01,407,14244,05G,NHS NORTH STAFFORDSHIRE,2024,11,3.5963390663390666
1166.91,2024-11-01,338,12768,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2024,11,3.452396449704142
851.4,2024-11-01,238,9463,05V,NHS STAFFORD AND SURROUNDS,2024,11,3.5773109243697476
1584.73,2024-11-01,495,16307,05W,NHS STOKE ON TRENT,2024,11,3.2014747474747476
8001.05,2024-11-01,2196,89473,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2024,11,3.6434653916211293
4533.79,2024-11-01,1300,49551,06K,NHS EAST AND NORTH HERTFORDSHIRE,2024,11,3.4875307692307693
2134.46,2024-11-01,626,20655,06L,NHS IPSWICH AND EAST SUFFOLK,2024,11,3.4096805111821085
3704.94,2024-11-01,1037,42240,06N,NHS HERTS VALLEYS,2024,11,3.57274831243973
2581.73,2024-11-01,805,26334,06Q,NHS MID ESSEX,2024,11,3.2071180124223604
3036.68,2024-11-01,862,32791,06T,NHS NORTH EAST ESSEX,2024,11,3.5228306264501157
954.72,2024-11-01,265,11435,07G,NHS THURROCK,2024,11,3.6027169811320756
2522.82,2024-11-01,730,25713,07H,NHS WEST ESSEX,2024,11,3.455917808219178
2441.36,2024-11-01,732,22942,07K,NHS WEST SUFFOLK,2024,11,3.3351912568306012
1552.1,2024-11-01,471,15723,09D,NHS BRIGHTON AND HOVE,2024,11,3.295329087048832
4016.86,2024-11-01,1214,44789,10Q,NHS OXFORDSHIRE,2024,11,3.3087808896210875
1173.43,2024-11-01,361,12375,10R,NHS PORTSMOUTH,2024,11,3.250498614958449
3997.99,2024-11-01,1189,40287,11J,NHS DORSET,2024,11,3.362481076534903
3748.26,2024-11-01,1127,39508,11M,NHS GLOUCESTERSHIRE,2024,11,3.325874001774623
3351.82,2024-11-01,972,35112,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2024,11,3.448374485596708
1416.32,2024-11-01,419,14947,11X,NHS SOMERSET,2024,11,3.3802386634844868
2009.78,2024-11-01,629,23240,12F,NHS WIRRAL,2024,11,3.1951987281399044
2427.84,2024-11-01,687,30427,13T,NHS NEWCASTLE GATESHEAD,2024,11,3.533973799126638
2634.93,2024-11-01,737,31727,14L,NHS MANCHESTER,2024,11,3.5752103120759835
3276.45,2024-11-01,1000,36289,14Y,NHS BUCKINGHAMSHIRE,2024,11,3.2764499999999996
2894.27,2024-11-01,798,31925,15A,NHS BERKSHIRE WEST,2024,11,3.626904761904762
4522.51,2024-11-01,1396,50808,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2024,11,3.2396203438395417
8661.71,2024-11-01,2528,97087,15E,NHS BIRMINGHAM AND SOLIHULL,2024,11,3.4263093354430376
3907.06,2024-11-01,1134,45902,15F,NHS LEEDS,2024,11,3.445379188712522
5828.99,2024-11-01,1761,67357,15M,NHS DERBY AND DERBYSHIRE,2024,11,3.310045428733674
7954.37,2024-11-01,2390,83761,15N,NHS DEVON,2024,11,3.3281882845188284
3627.73,2024-11-01,1058,39802,16C,NHS TEES VALLEY,2024,11,3.4288563327032135
6264.41,2024-11-01,1898,64506,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,2024,11,3.3005321390937827
6635.81,2024-11-01,1910,67683,26A,NHS NORFOLK AND WAVENEY,2024,11,3.4742460732984295
3090.48,2024-11-01,986,33212,27D,NHS CHESHIRE,2024,11,3.1343610547667344
2358.81,2024-11-01,658,26363,36J,NHS BRADFORD DISTRICT AND CRAVEN,2024,11,3.5848176291793314
7814.4,2024-11-01,2335,88869,36L,NHS SOUTH WEST LONDON,2024,11,3.3466381156316913
1334.74,2024-11-01,384,14184,42D,NHS NORTH YORKSHIRE,2024,11,3.475885416666667
5761.04,2024-11-01,1636,63620,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,2024,11,3.5214180929095353
5828.52,2024-11-01,1711,62981,70F,NHS WEST SUSSEX,2024,11,3.4064991233196964
6417.33,2024-11-01,1952,62391,71E,NHS LINCOLNSHIRE,2024,11,3.2875665983606557
10046.93,2024-11-01,3125,109554,72Q,NHS SOUTH EAST LONDON,2024,11,3.2150176
4227.2,2024-11-01,1178,47423,78H,NHS NORTHAMPTONSHIRE,2024,11,3.5884550084889644
3746.81,2024-11-01,1047,40062,84H,NHS COUNTY DURHAM,2024,11,3.5786150907354344
8817.35,2024-11-01,2700,100839,91Q,NHS KENT AND MEDWAY,2024,11,3.2656851851851854
5494.99,2024-11-01,1696,59142,92A,NHS SURREY HEARTLANDS,2024,11,3.239970518867924
5530.81,2024-11-01,1721,56612,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2024,11,3.213718768158048
6969.04,2024-11-01,2051,80800,93C,NHS NORTH CENTRAL LONDON,2024,11,3.397874207703559
2862.36,2024-11-01,864,29159,97R,NHS EAST SUSSEX,2024,11,3.3129166666666667
2056.25,2024-11-01,642,22753,99A,NHS LIVERPOOL,2024,11,3.2028816199376946
1379.43,2024-11-01,359,15294,99C,NHS NORTH TYNESIDE,2024,11,3.842423398328691
1772.47,2024-11-01,515,20592,99E,NHS BASILDON AND BRENTWOOD,2024,11,3.4416893203883494
1785.62,2024-11-01,518,19034,99F,NHS CASTLE POINT AND ROCHFORD,2024,11,3.447142857142857
2232.12,2024-11-01,659,24519,99G,NHS SOUTHEND,2024,11,3.387132018209408
12138.86,2024-11-01,3730,133099,A3A8R,NHS NORTH EAST LONDON,2024,11,3.2543860589812335
6374.59,2024-11-01,1977,66450,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2024,11,3.224375316135559
5077.1,2024-11-01,1522,53572,D2P2L,NHS BLACK COUNTRY,2024,11,3.3358081471747703
4592.52,2024-11-01,1354,50838,D4U1Y,NHS FRIMLEY,2024,11,3.391816838995569
8540.44,2024-11-01,2561,87842,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",2024,11,3.334806716126513
8404.63,2024-11-01,2607,86783,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2024,11,3.2238703490602223
2261.78,2024-11-01,644,26497,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2024,11,3.512080745341615
9605,2024-11-01,2918,100508,W2U3Z,NHS NORTH WEST LONDON,2024,11,3.2916381082933515
2330.89,2024-11-01,628,28111,X2C4Y,NHS KIRKLEES,2024,11,3.7116082802547767
2212.72,2024-12-01,628,22782,00L,NHS NORTHUMBERLAND,2024,12,3.5234394904458597
606.58,2024-12-01,167,6968,00N,NHS SOUTH TYNESIDE,2024,12,3.6322155688622755
1311.88,2024-12-01,389,15255,00P,NHS SUNDERLAND,2024,12,3.372442159383034
742.09,2024-12-01,233,7468,00Q,NHS BLACKBURN WITH DARWEN,2024,12,3.184935622317597
1145.56,2024-12-01,374,12497,00R,NHS BLACKPOOL,2024,12,3.062994652406417
1069.96,2024-12-01,311,12610,00T,NHS BOLTON,2024,12,3.4403858520900323
833.1,2024-12-01,191,12218,00V,NHS BURY,2024,12,4.361780104712042
964.01,2024-12-01,274,10801,00X,NHS CHORLEY AND SOUTH RIBBLE,2024,12,3.5182846715328466
1201.39,2024-12-01,304,16628,00Y,NHS OLDHAM,2024,12,3.9519407894736847
1671.03,2024-12-01,507,18393,01A,NHS EAST LANCASHIRE,2024,12,3.2959171597633135
1050.6,2024-12-01,275,13628,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2024,12,3.820363636363636
1220.37,2024-12-01,329,15334,01E,NHS GREATER PRESTON,2024,12,3.7093313069908813
628.52,2024-12-01,181,6769,01F,NHS HALTON,2024,12,3.4724861878453037
1525.9,2024-12-01,369,20048,01G,NHS SALFORD,2024,12,4.135230352303523
1957.58,2024-12-01,586,20979,01H,NHS NORTH CUMBRIA,2024,12,3.3405802047781568
612.48,2024-12-01,214,5921,01J,NHS KNOWSLEY,2024,12,2.8620560747663553
2393.84,2024-12-01,692,25909,01K,NHS MORECAMBE BAY,2024,12,3.459306358381503
559.77,2024-12-01,188,5852,01T,NHS SOUTH SEFTON,2024,12,2.9775
776.57,2024-12-01,215,8180,01V,NHS SOUTHPORT AND FORMBY,2024,12,3.611953488372093
1642.17,2024-12-01,397,21322,01W,NHS STOCKPORT,2024,12,4.136448362720404
651.45,2024-12-01,234,6305,01X,NHS ST HELENS,2024,12,2.7839743589743593
767.9,2024-12-01,181,11316,01Y,NHS TAMESIDE AND GLOSSOP,2024,12,4.242541436464088
1204.9,2024-12-01,310,15450,02A,NHS TRAFFORD,2024,12,3.8867741935483875
880.18,2024-12-01,247,9376,02E,NHS WARRINGTON,2024,12,3.563481781376518
499.07,2024-12-01,148,5866,02G,NHS WEST LANCASHIRE,2024,12,3.3720945945945946
1632.25,2024-12-01,424,19341,02H,NHS WIGAN BOROUGH,2024,12,3.849646226415094
1286.62,2024-12-01,409,13859,02M,NHS FYLDE AND WYRE,2024,12,3.145770171149144
1382.18,2024-12-01,409,12496,02P,NHS BARNSLEY,2024,12,3.3794132029339856
633.27,2024-12-01,169,6849,02Q,NHS BASSETLAW,2024,12,3.7471597633136096
966.85,2024-12-01,285,10062,02T,NHS CALDERDALE,2024,12,3.3924561403508773
1482.67,2024-12-01,435,15186,02X,NHS DONCASTER,2024,12,3.4084367816091956
1383.83,2024-12-01,399,13714,02Y,NHS EAST RIDING OF YORKSHIRE,2024,12,3.4682456140350877
840.99,2024-12-01,255,8711,03F,NHS HULL,2024,12,3.298
1020.73,2024-12-01,304,9970,03H,NHS NORTH EAST LINCOLNSHIRE,2024,12,3.3576644736842107
1062.95,2024-12-01,317,10675,03K,NHS NORTH LINCOLNSHIRE,2024,12,3.353154574132492
1957.52,2024-12-01,554,20473,03L,NHS ROTHERHAM,2024,12,3.5334296028880865
4376.59,2024-12-01,1216,48456,03N,NHS SHEFFIELD,2024,12,3.599169407894737
559.08,2024-12-01,148,6312,03Q,NHS VALE OF YORK,2024,12,3.777567567567568
2290.13,2024-12-01,645,24154,03R,NHS WAKEFIELD,2024,12,3.550589147286822
3977.06,2024-12-01,1082,43906,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2024,12,3.6756561922365987
3255.81,2024-12-01,860,40736,04C,NHS LEICESTER CITY,2024,12,3.7858255813953487
4556.76,2024-12-01,1342,46140,04V,NHS WEST LEICESTERSHIRE,2024,12,3.3954992548435174
907.68,2024-12-01,262,9598,04Y,NHS CANNOCK CHASE,2024,12,3.4644274809160303
1466.17,2024-12-01,444,15985,05D,NHS EAST STAFFORDSHIRE,2024,12,3.302184684684685
1770.05,2024-12-01,459,20264,05G,NHS NORTH STAFFORDSHIRE,2024,12,3.856318082788671
1249.7,2024-12-01,364,13018,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2024,12,3.4332417582417585
1106.22,2024-12-01,299,12358,05V,NHS STAFFORD AND SURROUNDS,2024,12,3.699732441471572
1918.84,2024-12-01,539,21909,05W,NHS STOKE ON TRENT,2024,12,3.56
8788.03,2024-12-01,2351,96734,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2024,12,3.737996597192684
4975.29,2024-12-01,1383,53520,06K,NHS EAST AND NORTH HERTFORDSHIRE,2024,12,3.597462039045553
2340.82,2024-12-01,659,24300,06L,NHS IPSWICH AND EAST SUFFOLK,2024,12,3.552078907435509
4279.78,2024-12-01,1155,47693,06N,NHS HERTS VALLEYS,2024,12,3.705437229437229
3042.17,2024-12-01,937,31196,06Q,NHS MID ESSEX,2024,12,3.2467129135538957
3312.87,2024-12-01,963,32739,06T,NHS NORTH EAST ESSEX,2024,12,3.440155763239875
952.79,2024-12-01,278,10469,07G,NHS THURROCK,2024,12,3.427302158273381
2615.24,2024-12-01,749,27575,07H,NHS WEST ESSEX,2024,12,3.4916421895861145
2649.16,2024-12-01,769,26575,07K,NHS WEST SUFFOLK,2024,12,3.444941482444733
1676.6,2024-12-01,489,16959,09D,NHS BRIGHTON AND HOVE,2024,12,3.4286298568507156
4944.18,2024-12-01,1369,60033,10Q,NHS OXFORDSHIRE,2024,12,3.6115266617969324
1489.64,2024-12-01,450,16040,10R,NHS PORTSMOUTH,2024,12,3.3103111111111114
4209.36,2024-12-01,1233,43409,11J,NHS DORSET,2024,12,3.4139172749391724
3927.88,2024-12-01,1158,39165,11M,NHS GLOUCESTERSHIRE,2024,12,3.391951640759931
3653.77,2024-12-01,1041,38318,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2024,12,3.5098655139289145
1598.87,2024-12-01,447,17982,11X,NHS SOMERSET,2024,12,3.576890380313199
2157.2,2024-12-01,667,23194,12F,NHS WIRRAL,2024,12,3.2341829085457268
2440.85,2024-12-01,683,28400,13T,NHS NEWCASTLE GATESHEAD,2024,12,3.573718887262079
2936.19,2024-12-01,810,34618,14L,NHS MANCHESTER,2024,12,3.624925925925926
3645.92,2024-12-01,1098,40202,14Y,NHS BUCKINGHAMSHIRE,2024,12,3.3205100182149363
3096.43,2024-12-01,865,36995,15A,NHS BERKSHIRE WEST,2024,12,3.579687861271676
4738.95,2024-12-01,1391,54512,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2024,12,3.4068655643422
9345.15,2024-12-01,2630,102589,15E,NHS BIRMINGHAM AND SOLIHULL,2024,12,3.5532889733840305
3714.47,2024-12-01,1108,40404,15F,NHS LEEDS,2024,12,3.352409747292419
6678.92,2024-12-01,1983,74917,15M,NHS DERBY AND DERBYSHIRE,2024,12,3.3680887544125064
8723.64,2024-12-01,2491,91549,15N,NHS DEVON,2024,12,3.502063428342031
3956.09,2024-12-01,1119,43201,16C,NHS TEES VALLEY,2024,12,3.535379803395889
6943.68,2024-12-01,1964,73301,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,2024,12,3.535478615071283
7009.24,2024-12-01,2058,67668,26A,NHS NORFOLK AND WAVENEY,2024,12,3.4058503401360545
3450.56,2024-12-01,1013,39019,27D,NHS CHESHIRE,2024,12,3.4062783810463966
2535.67,2024-12-01,671,28962,36J,NHS BRADFORD DISTRICT AND CRAVEN,2024,12,3.778941877794337
9013.26,2024-12-01,2534,101745,36L,NHS SOUTH WEST LONDON,2024,12,3.5569297553275456
1644.42,2024-12-01,434,17519,42D,NHS NORTH YORKSHIRE,2024,12,3.7889861751152076
5973.17,2024-12-01,1709,61459,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,2024,12,3.4951258045640725
6206.04,2024-12-01,1810,63378,70F,NHS WEST SUSSEX,2024,12,3.4287513812154695
6869.19,2024-12-01,2048,67329,71E,NHS LINCOLNSHIRE,2024,12,3.3540966796875
11321.3,2024-12-01,3332,129765,72Q,NHS SOUTH EAST LONDON,2024,12,3.3977490996398556
4514.62,2024-12-01,1230,50435,78H,NHS NORTHAMPTONSHIRE,2024,12,3.6704227642276424
4137.15,2024-12-01,1191,45097,84H,NHS COUNTY DURHAM,2024,12,3.4736775818639796
11154.55,2024-12-01,3225,135433,91Q,NHS KENT AND MEDWAY,2024,12,3.4587751937984494
6697.63,2024-12-01,1954,74953,92A,NHS SURREY HEARTLANDS,2024,12,3.427650972364381
5981.93,2024-12-01,1788,62373,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2024,12,3.3455984340044744
7858.69,2024-12-01,2274,92064,93C,NHS NORTH CENTRAL LONDON,2024,12,3.4558883025505716
3291.98,2024-12-01,942,35929,97R,NHS EAST SUSSEX,2024,12,3.4946709129511677
2264.54,2024-12-01,666,26203,99A,NHS LIVERPOOL,2024,12,3.40021021021021
1459.63,2024-12-01,405,16540,99C,NHS NORTH TYNESIDE,2024,12,3.604024691358025
1766.54,2024-12-01,518,19037,99E,NHS BASILDON AND BRENTWOOD,2024,12,3.41030888030888
2092.54,2024-12-01,598,21922,99F,NHS CASTLE POINT AND ROCHFORD,2024,12,3.499230769230769
2730.36,2024-12-01,791,29107,99G,NHS SOUTHEND,2024,12,3.4517825537294566
14112.26,2024-12-01,4130,159427,A3A8R,NHS NORTH EAST LONDON,2024,12,3.4170121065375305
7243.07,2024-12-01,2241,77768,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2024,12,3.2320705042391786
5531.04,2024-12-01,1638,59347,D2P2L,NHS BLACK COUNTRY,2024,12,3.3767032967032966
4968.27,2024-12-01,1469,54175,D4U1Y,NHS FRIMLEY,2024,12,3.3820762423417294
9516.8,2024-12-01,2701,101729,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",2024,12,3.5234357645316545
9500.51,2024-12-01,2885,101354,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2024,12,3.2930710571923743
3239.67,2024-12-01,827,37652,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2024,12,3.9173760580411123
10958.81,2024-12-01,3196,117998,W2U3Z,NHS NORTH WEST LONDON,2024,12,3.4289142678347933
2429.94,2024-12-01,654,27534,X2C4Y,NHS KIRKLEES,2024,12,3.7155045871559635
2135.54,2025-01-01,646,29308,00L,NHS NORTHUMBERLAND,2025,1,3.3057894736842104
525.43,2025-01-01,171,7050,00N,NHS SOUTH TYNESIDE,2025,1,3.072690058479532
1169.36,2025-01-01,395,14788,00P,NHS SUNDERLAND,2025,1,2.960405063291139
600.61,2025-01-01,209,7320,00Q,NHS BLACKBURN WITH DARWEN,2025,1,2.873732057416268
902.08,2025-01-01,337,11683,00R,NHS BLACKPOOL,2025,1,2.6767952522255194
1071.44,2025-01-01,336,13681,00T,NHS BOLTON,2025,1,3.1888095238095238
613.28,2025-01-01,184,8135,00V,NHS BURY,2025,1,3.3330434782608696
708.27,2025-01-01,204,9462,00X,NHS CHORLEY AND SOUTH RIBBLE,2025,1,3.471911764705882
1026.33,2025-01-01,313,15864,00Y,NHS OLDHAM,2025,1,3.2790095846645366
1662,2025-01-01,543,21491,01A,NHS EAST LANCASHIRE,2025,1,3.0607734806629834
944.69,2025-01-01,275,13722,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2025,1,3.435236363636364
1201.03,2025-01-01,358,15699,01E,NHS GREATER PRESTON,2025,1,3.3548324022346367
478.71,2025-01-01,174,5230,01F,NHS HALTON,2025,1,2.7512068965517242
1441.27,2025-01-01,349,22050,01G,NHS SALFORD,2025,1,4.129713467048711
1702.4,2025-01-01,621,19725,01H,NHS NORTH CUMBRIA,2025,1,2.7413848631239937
547.76,2025-01-01,230,5908,01J,NHS KNOWSLEY,2025,1,2.3815652173913042
2172.33,2025-01-01,738,26401,01K,NHS MORECAMBE BAY,2025,1,2.9435365853658535
487.45,2025-01-01,186,6106,01T,NHS SOUTH SEFTON,2025,1,2.6206989247311827
638.25,2025-01-01,203,7744,01V,NHS SOUTHPORT AND FORMBY,2025,1,3.144088669950739
1495.95,2025-01-01,431,24027,01W,NHS STOCKPORT,2025,1,3.4708816705336427
656.28,2025-01-01,255,7452,01X,NHS ST HELENS,2025,1,2.5736470588235294
744.06,2025-01-01,187,11883,01Y,NHS TAMESIDE AND GLOSSOP,2025,1,3.978930481283422
1154.79,2025-01-01,324,16993,02A,NHS TRAFFORD,2025,1,3.5641666666666665
884.17,2025-01-01,306,10575,02E,NHS WARRINGTON,2025,1,2.8894444444444445
440.65,2025-01-01,145,6054,02G,NHS WEST LANCASHIRE,2025,1,3.038965517241379
1400.05,2025-01-01,450,18286,02H,NHS WIGAN BOROUGH,2025,1,3.111222222222222
1167.4,2025-01-01,409,14052,02M,NHS FYLDE AND WYRE,2025,1,2.8542787286063573
1188.3,2025-01-01,418,13326,02P,NHS BARNSLEY,2025,1,2.842822966507177
503.74,2025-01-01,181,4897,02Q,NHS BASSETLAW,2025,1,2.7830939226519336
800.87,2025-01-01,287,10600,02T,NHS CALDERDALE,2025,1,2.790487804878049
1196.56,2025-01-01,396,13274,02X,NHS DONCASTER,2025,1,3.0216161616161616
949.89,2025-01-01,361,10186,02Y,NHS EAST RIDING OF YORKSHIRE,2025,1,2.631274238227147
818.34,2025-01-01,307,9132,03F,NHS HULL,2025,1,2.6656026058631923
883.3,2025-01-01,309,11198,03H,NHS NORTH EAST LINCOLNSHIRE,2025,1,2.8585760517799352
963.61,2025-01-01,329,10253,03K,NHS NORTH LINCOLNSHIRE,2025,1,2.9289057750759877
1834.69,2025-01-01,576,22891,03L,NHS ROTHERHAM,2025,1,3.1852256944444446
3641.12,2025-01-01,1203,42079,03N,NHS SHEFFIELD,2025,1,3.0266999168744806
327.22,2025-01-01,120,3812,03Q,NHS VALE OF YORK,2025,1,2.7268333333333334
2113.2,2025-01-01,768,24311,03R,NHS WAKEFIELD,2025,1,2.7515625
3105.55,2025-01-01,1016,47960,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2025,1,3.0566437007874017
2828.69,2025-01-01,874,39379,04C,NHS LEICESTER CITY,2025,1,3.236487414187643
3488.38,2025-01-01,1202,41688,04V,NHS WEST LEICESTERSHIRE,2025,1,2.902146422628952
607.42,2025-01-01,229,6241,04Y,NHS CANNOCK CHASE,2025,1,2.6524890829694323
1476.99,2025-01-01,500,19219,05D,NHS EAST STAFFORDSHIRE,2025,1,2.95398
1495.06,2025-01-01,471,18227,05G,NHS NORTH STAFFORDSHIRE,2025,1,3.174225053078556
1187.97,2025-01-01,394,14373,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2025,1,3.0151522842639595
937.95,2025-01-01,315,11113,05V,NHS STAFFORD AND SURROUNDS,2025,1,2.9776190476190476
1683.61,2025-01-01,565,20299,05W,NHS STOKE ON TRENT,2025,1,2.9798407079646014
7239.11,2025-01-01,2280,94213,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2025,1,3.1750482456140348
3968.06,2025-01-01,1374,49409,06K,NHS EAST AND NORTH HERTFORDSHIRE,2025,1,2.887962154294032
2280.38,2025-01-01,761,26192,06L,NHS IPSWICH AND EAST SUFFOLK,2025,1,2.9965571616294353
3725.82,2025-01-01,1186,47144,06N,NHS HERTS VALLEYS,2025,1,3.1415008431703204
2484.27,2025-01-01,891,29341,06Q,NHS MID ESSEX,2025,1,2.788181818181818
3321.45,2025-01-01,1081,42184,06T,NHS NORTH EAST ESSEX,2025,1,3.0725716928769655
847.09,2025-01-01,300,11451,07G,NHS THURROCK,2025,1,2.8236333333333334
2241.47,2025-01-01,728,26495,07H,NHS WEST ESSEX,2025,1,3.0789423076923073
2285.82,2025-01-01,816,26171,07K,NHS WEST SUFFOLK,2025,1,2.80125
1349.35,2025-01-01,447,16430,09D,NHS BRIGHTON AND HOVE,2025,1,3.0186800894854584
4091.17,2025-01-01,1355,52774,10Q,NHS OXFORDSHIRE,2025,1,3.0193136531365314
1263.61,2025-01-01,444,14012,10R,NHS PORTSMOUTH,2025,1,2.845968468468468
3673.24,2025-01-01,1314,41213,11J,NHS DORSET,2025,1,2.795464231354642
3303.7,2025-01-01,1183,39508,11M,NHS GLOUCESTERSHIRE,2025,1,2.7926458157227385
3120.12,2025-01-01,1094,34379,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2025,1,2.852029250457038
1568.17,2025-01-01,508,18947,11X,NHS SOMERSET,2025,1,3.0869488188976377
1656.06,2025-01-01,623,18616,12F,NHS WIRRAL,2025,1,2.658202247191011
